ID d_V d_I
OGLE-LMC-CEP-2609 50.0018985398715 50.0836051794037
OGLE-LMC-CEP-2610 46.3568976107947 46.1757482647868
OGLE-LMC-CEP-2611 50.6653742196057 50.8319888526276
OGLE-LMC-CEP-2612 47.3030291254339 47.312983749998
OGLE-LMC-CEP-2615 50.2040244582376 50.3960218314786
OGLE-LMC-CEP-2620 49.2396186715699 49.465416111841
OGLE-LMC-CEP-2623 48.0413308121675 47.9724177092829
OGLE-LMC-CEP-2624 50.0819858174266 50.0772048400757
OGLE-LMC-CEP-2625 49.9288497176101 50.1159642199454
OGLE-LMC-CEP-2628 48.8027944960476 48.8152060624471
OGLE-LMC-CEP-2629 49.4185511033987 49.5827640057706
OGLE-LMC-CEP-2632 52.7473395389909 52.9005674886801
OGLE-LMC-CEP-2633 48.7688978743811 48.6609714987758
OGLE-LMC-CEP-2634 49.6159019910784 49.5699672450763
OGLE-LMC-CEP-2635 48.4085128447639 48.210244142427
OGLE-LMC-CEP-2637 48.0888042363611 47.9357039317829
OGLE-LMC-CEP-2638 50.1071632198509 50.1201069443498
OGLE-LMC-CEP-2641 50.683029110459 50.7584025552066
OGLE-LMC-CEP-2643 47.1822840039175 47.1565360449469
OGLE-LMC-CEP-2644 60.6343150039375 59.9623279571693
OGLE-LMC-CEP-2646 49.4935191263963 49.4427414941082
OGLE-LMC-CEP-2648 49.2296162095568 49.2332338563765
OGLE-LMC-CEP-2650 48.5198524404486 48.656324962315
OGLE-LMC-CEP-2653 55.2559560970883 55.0362595638179
OGLE-LMC-CEP-2655 50.5353059120783 50.3349492490349
OGLE-LMC-CEP-2657 50.4942614326694 50.4954644094886
OGLE-LMC-CEP-2659 50.9098499643284 50.8533242710088
OGLE-LMC-CEP-2660 51.0066684032476 50.7135179266519
OGLE-LMC-CEP-2663 49.7595135179276 49.81801095362
OGLE-LMC-CEP-2664 48.6219441955244 48.5728066496939
OGLE-LMC-CEP-2668 49.757066907773 49.7581234608381
OGLE-LMC-CEP-2669 29.3979959451223 29.276923258753
OGLE-LMC-CEP-2674 51.0921090199554 50.8896378123888
OGLE-LMC-CEP-2675 62.4932590945855 61.8466537302037
OGLE-LMC-CEP-2676 47.0804404242446 47.1981366357893
OGLE-LMC-CEP-2680 50.384197155605 50.4837567492251
OGLE-LMC-CEP-2681 51.9051886692598 52.1287309267117
OGLE-LMC-CEP-2682 51.8255146779478 51.9159234840111
OGLE-LMC-CEP-2683 52.4812956565896 52.4010441771708
OGLE-LMC-CEP-2687 47.1424963661956 47.3473808701648
OGLE-LMC-CEP-2688 52.6568413831185 52.2903127026097
OGLE-LMC-CEP-2689 52.564250573718 52.6383299696575
OGLE-LMC-CEP-2694 51.1973919141515 51.2139340295256
OGLE-LMC-CEP-2697 51.2594567028818 51.2965157427203
OGLE-LMC-CEP-2699 48.1373727124693 48.0345604008444
OGLE-LMC-CEP-2700 59.83372738643 59.3007633765842
OGLE-LMC-CEP-2702 51.1326699685688 50.8330154061312
OGLE-LMC-CEP-2703 50.1682987818548 50.258209742406
OGLE-LMC-CEP-2704 49.3501106504668 49.3372654530554
OGLE-LMC-CEP-2708 55.1978746170041 54.9073149923974
OGLE-LMC-CEP-2710 50.7852197718608 50.6944485211404
OGLE-LMC-CEP-2711 57.9974670768817 58.2134560697973
OGLE-LMC-CEP-2714 51.347413484383 51.2919418484737
OGLE-LMC-CEP-2715 46.1945824820399 46.3614568275366
OGLE-LMC-CEP-2718 59.2499468227184 58.8056583559203
OGLE-LMC-CEP-2721 52.0297546474602 52.2095312602902
OGLE-LMC-CEP-2725 52.023061761261 51.886860540752
OGLE-LMC-CEP-2726 52.9690918615238 52.2667487936766
OGLE-LMC-CEP-2728 46.7163137605695 46.6432809770018
OGLE-LMC-CEP-2729 48.2533228496011 48.3574980388257
OGLE-LMC-CEP-2731 50.1710890657728 50.2703096374823
OGLE-LMC-CEP-2733 49.1281886292538 49.0763158902938
OGLE-LMC-CEP-2734 48.7899652370282 48.8125423608487
OGLE-LMC-CEP-2736 47.8933617738741 47.8776407870961
OGLE-LMC-CEP-2738 49.7041263036881 49.6770495943835
OGLE-LMC-CEP-2740 50.0469254466818 50.084009627533
OGLE-LMC-CEP-2742 48.1109561497258 48.0098271299566
OGLE-LMC-CEP-2743 50.4247406531239 50.4329904302136
OGLE-LMC-CEP-2744 47.5897041455507 47.4683002079487
OGLE-LMC-CEP-2745 55.3485386952276 55.1085396281623
OGLE-LMC-CEP-2747 49.3233425556518 48.8328042139922
OGLE-LMC-CEP-2753 48.7369649813178 48.6769863948991
OGLE-LMC-CEP-2757 53.3852417266312 53.2064312586321
OGLE-LMC-CEP-2760 63.0699832764488 62.6962291136132
OGLE-LMC-CEP-2763 47.0472060476517 47.1807620490612
OGLE-LMC-CEP-2764 48.9375892627818 48.5855634704008
OGLE-LMC-CEP-2765 52.5533803579916 52.3077999807011
OGLE-LMC-CEP-2766 51.6656960894629 51.1125108337157
OGLE-LMC-CEP-2768 51.1248207942407 51.048905218548
OGLE-LMC-CEP-2772 53.6071093196445 53.5327794556447
OGLE-LMC-CEP-2773 53.8387551171645 53.3661272514894
OGLE-LMC-CEP-2774 54.1100197541004 54.0025487870209
OGLE-LMC-CEP-2775 48.1387820639539 48.1480893055853
OGLE-LMC-CEP-2777 49.0935644001555 48.9816041254204
OGLE-LMC-CEP-2781 49.2062441543722 48.7926131327062
OGLE-LMC-CEP-2783 51.9060375661584 51.5593249844787
OGLE-LMC-CEP-2784 47.6421143339995 47.7585268812669
OGLE-LMC-CEP-2785 49.9044333542891 49.938189976394
OGLE-LMC-CEP-2791 53.0659168911922 52.934340501746
OGLE-LMC-CEP-2792 53.2088796473246 53.2133419596221
OGLE-LMC-CEP-2794 49.2832311168231 49.2144395335749
OGLE-LMC-CEP-2797 50.6572600528381 50.6084198853001
OGLE-LMC-CEP-2799 58.6596487208844 58.1060834071484
OGLE-LMC-CEP-2805 53.8637110291331 53.8748444370285
OGLE-LMC-CEP-2807 48.7260754744618 48.5053479050901
OGLE-LMC-CEP-2808 47.6036279828049 47.4970679596424
OGLE-LMC-CEP-2809 55.5880086208223 55.1568776115394
OGLE-LMC-CEP-2810 54.6046343305479 53.6490258371938
OGLE-LMC-CEP-2811 48.3624525773312 48.1080583334309
OGLE-LMC-CEP-2812 51.9048738167316 51.8858773245497
OGLE-LMC-CEP-2813 50.5783111433403 50.2090264900573
OGLE-LMC-CEP-2817 50.6203462910434 50.6686333249931
OGLE-LMC-CEP-2818 48.7657414688037 48.656116463032
OGLE-LMC-CEP-2819 50.419424599054 49.9054759347785
OGLE-LMC-CEP-2821 50.2675971183266 50.1357015843508
OGLE-LMC-CEP-2823 49.721253915971 49.5351476851578
OGLE-LMC-CEP-2825 49.1048653533839 49.0819094356213
OGLE-LMC-CEP-2826 51.2898527278768 51.3871460761349
OGLE-LMC-CEP-2827 51.3459651730186 51.189064437869
OGLE-LMC-CEP-2828 48.7653778008865 48.5004788421531
OGLE-LMC-CEP-2829 48.7029305507671 48.7499099032536
OGLE-LMC-CEP-2830 51.7834560639938 51.5448590941985
OGLE-LMC-CEP-2831 50.7156378371682 50.7708063983693
OGLE-LMC-CEP-2833 52.7264904542562 52.7014503196356
OGLE-LMC-CEP-2836 51.841917797073 51.3014306844179
OGLE-LMC-CEP-2837 50.3656123945292 50.2436748884144
OGLE-LMC-CEP-2839 51.5850174031429 51.3507732423917
OGLE-LMC-CEP-2840 48.4524869415463 48.3815875540059
OGLE-LMC-CEP-2841 51.153039694081 50.150338906053
OGLE-LMC-CEP-2842 50.741629015456 50.58755471716
OGLE-LMC-CEP-2844 51.5280224251543 51.4751623398012
OGLE-LMC-CEP-2846 48.7060478749427 48.6476738935862
OGLE-LMC-CEP-2848 50.7841995312648 50.7641665439804
OGLE-LMC-CEP-2849 50.5121290672814 50.1852766093143
OGLE-LMC-CEP-2852 52.3477544525825 52.2668344299208
OGLE-LMC-CEP-2854 63.8451985341977 63.1328376976424
OGLE-LMC-CEP-2856 51.6124644763823 51.6105670887329
OGLE-LMC-CEP-2859 50.2992548127628 50.2086942044986
OGLE-LMC-CEP-2862 50.8543575672633 50.612411454205
OGLE-LMC-CEP-2864 52.1930661496176 52.2641801460476
OGLE-LMC-CEP-2865 48.7631972027019 48.7590379681949
OGLE-LMC-CEP-2866 51.6551767279727 51.6353013323162
OGLE-LMC-CEP-2870 51.6412222350562 51.8147588114103
OGLE-LMC-CEP-2871 49.1459151163737 48.9630893529962
OGLE-LMC-CEP-2873 50.0435427244704 50.1372214386906
OGLE-LMC-CEP-2874 49.5137399002031 49.5067839937319
OGLE-LMC-CEP-2876 52.1677628557129 52.2937157413478
OGLE-LMC-CEP-2878 52.9919019858934 52.9772212821058
OGLE-LMC-CEP-2879 48.5604522746979 48.1341009902017
OGLE-LMC-CEP-2880 58.9925086963659 58.8681790523261
OGLE-LMC-CEP-2881 53.3518074537957 52.6627679105317
OGLE-LMC-CEP-2884 49.4928856227267 49.4481791921845
OGLE-LMC-CEP-2885 52.5877260900996 52.2993543829145
OGLE-LMC-CEP-2886 50.7034960144934 50.5895848656094
OGLE-LMC-CEP-2888 48.8478858247915 48.9629514251048
OGLE-LMC-CEP-2889 51.8957512635292 51.8773970545679
OGLE-LMC-CEP-2890 49.9092949288909 50.0827731788467
OGLE-LMC-CEP-2891 49.8707894625134 49.8012001428659
OGLE-LMC-CEP-2892 51.1618983858427 51.1344666699427
OGLE-LMC-CEP-2893 50.8155011206655 50.7669046356022
OGLE-LMC-CEP-2894 51.4674711978782 51.2757147767178
OGLE-LMC-CEP-2897 50.3944736534472 50.3704945390977
OGLE-LMC-CEP-2898 47.3956767747444 47.3995876519103
OGLE-LMC-CEP-2900 49.4981777124033 49.4915065584065
OGLE-LMC-CEP-2903 47.7745508064851 47.7610904923985
OGLE-LMC-CEP-2904 49.1870313657713 49.2409997270046
OGLE-LMC-CEP-2905 50.2986730826914 50.3668429547345
OGLE-LMC-CEP-2907 51.1832499482691 51.3087559539655
OGLE-LMC-CEP-2909 57.6069841677443 57.4937920995596
OGLE-LMC-CEP-2910 52.9668016211256 53.0873837914207
OGLE-LMC-CEP-2913 50.125914262499 50.0684520607691
OGLE-LMC-CEP-2915 49.4380122137881 49.4030761953417
OGLE-LMC-CEP-2918 50.3254225466303 50.3846387223304
OGLE-LMC-CEP-2925 47.6256008105075 47.5514649935096
OGLE-LMC-CEP-2926 50.6152488805968 50.7691544844363
OGLE-LMC-CEP-2927 51.1036236584129 50.9744633761515
OGLE-LMC-CEP-2928 49.750468668895 49.8869371651109
OGLE-LMC-CEP-2930 49.4109656557877 49.3844789863058
OGLE-LMC-CEP-2931 54.2089208196238 53.8227696751288
OGLE-LMC-CEP-2933 50.0439725599036 49.8954282929738
OGLE-LMC-CEP-2934 49.5284292379686 49.1885893607549
OGLE-LMC-CEP-2936 51.2297953979761 51.4565177369936
OGLE-LMC-CEP-2938 50.4043082533875 50.3950992924963
OGLE-LMC-CEP-2939 50.8410895434475 50.3970566082626
OGLE-LMC-CEP-2941 48.3045393923158 48.2808554416516
OGLE-LMC-CEP-2942 48.6903926439803 48.6649773323007
OGLE-LMC-CEP-2943 48.7768248528268 48.7765938554439
OGLE-LMC-CEP-2946 48.6484578861339 48.7023586200389
OGLE-LMC-CEP-2947 50.0120757598631 49.7075333037994
OGLE-LMC-CEP-2950 48.884406536637 48.9464342228144
OGLE-LMC-CEP-2951 50.310556055726 50.1265251260766
OGLE-LMC-CEP-2952 50.7843387454571 50.6841689469392
OGLE-LMC-CEP-2953 48.979398939644 48.9856525490514
OGLE-LMC-CEP-2954 46.9109973094923 46.8205193122477
OGLE-LMC-CEP-2956 49.2015414976442 49.3301495853904
OGLE-LMC-CEP-2957 49.7701102946407 49.6716879531475
OGLE-LMC-CEP-2958 50.5293022107072 50.4653260896971
OGLE-LMC-CEP-2964 47.4529726009575 47.4914492509299
OGLE-LMC-CEP-2966 49.3697077288361 49.4852612306489
OGLE-LMC-CEP-2968 55.461820383811 55.3449359944359
OGLE-LMC-CEP-2969 51.3992578472183 51.5110701030346
OGLE-LMC-CEP-2971 44.7170756151764 44.66546373016
OGLE-LMC-CEP-2972 50.3435683807466 50.1055316229685
OGLE-LMC-CEP-2976 50.3366596585207 50.1047275394216
OGLE-LMC-CEP-2980 48.078304200053 48.1306334890737
OGLE-LMC-CEP-2983 48.0635420215691 48.0922811980971
OGLE-LMC-CEP-2993 49.0871090453364 49.0554548365652
OGLE-LMC-CEP-2994 29.9213585408916 29.7277379974124
OGLE-LMC-CEP-2996 53.4354867721761 53.2903397999017
OGLE-LMC-CEP-2999 38.5428154657739 38.566884372252
OGLE-LMC-CEP-3002 46.5322281773212 46.4544259613621
OGLE-LMC-CEP-3003 49.3858365587606 49.5516018960032
OGLE-LMC-CEP-3004 53.1556410462171 53.2193715939055
OGLE-LMC-CEP-3006 54.1367768451984 54.3569741804206
OGLE-LMC-CEP-3008 51.1629279627126 51.0306042179818
OGLE-LMC-CEP-3009 50.5088207399456 50.2028832633538
OGLE-LMC-CEP-3011 47.0139041075349 47.1054870806338
OGLE-LMC-CEP-3012 47.0833792506977 47.0968963386506
OGLE-LMC-CEP-3014 47.5450598257739 47.3506179134668
OGLE-LMC-CEP-3017 47.8070952750024 47.6803446574833
OGLE-LMC-CEP-3018 50.3903163632584 49.9557078503177
OGLE-LMC-CEP-3021 50.400804402986 50.4324465134763
OGLE-LMC-CEP-3022 49.8756850541329 49.8919873615664
OGLE-LMC-CEP-3024 53.1072228438263 53.1363593447453
OGLE-LMC-CEP-3027 50.2384235425614 50.2034293064961
OGLE-LMC-CEP-3028 47.5173979983776 47.371005551734
OGLE-LMC-CEP-3031 49.3459240069798 49.2007170536083
OGLE-LMC-CEP-3032 48.7714671025197 48.3995433246971
OGLE-LMC-CEP-3036 49.3776714787888 49.2231778926872
OGLE-LMC-CEP-3038 50.647100024987 50.22741730993
OGLE-LMC-CEP-3039 50.6838353078583 50.7378576798668
OGLE-LMC-CEP-3043 50.800869782424 50.888184024663
OGLE-LMC-CEP-3044 49.1397984444172 48.9988500416295
OGLE-LMC-CEP-3050 47.8783974771413 47.6079494320376
OGLE-LMC-CEP-3052 49.7007237217372 49.7351506951578
OGLE-LMC-CEP-3054 48.2789445494964 48.1839787790621
OGLE-LMC-CEP-3055 50.4621249928118 50.4115787814118
OGLE-LMC-CEP-3056 47.5030448913726 47.093255080405
OGLE-LMC-CEP-3058 52.0182069815437 51.6048830784675
OGLE-LMC-CEP-3059 48.7745475725338 48.7281993539351
OGLE-LMC-CEP-3060 54.8923944681103 54.313961722955
OGLE-LMC-CEP-3062 44.7847343803511 44.7566768737008
OGLE-LMC-CEP-3064 53.7548966745963 53.1880081526245
OGLE-LMC-CEP-3065 48.6389632032096 48.5491901737884
OGLE-LMC-CEP-3069 49.8661670319435 49.8594659732395
OGLE-LMC-CEP-3072 43.9719381334201 43.8310574122274
OGLE-LMC-CEP-3074 50.9964599536846 51.1888154615022
OGLE-LMC-CEP-3077 50.2387107242805 50.3526513250418
OGLE-LMC-CEP-3078 47.7377518399905 47.5470509604234
OGLE-LMC-CEP-3080 48.3209463951207 48.0142669089246
OGLE-LMC-CEP-3082 49.9382595997596 50.0035317378167
OGLE-LMC-CEP-3083 50.7395660971945 50.9254231500446
OGLE-LMC-CEP-3085 50.1262588089921 49.7378471734287
OGLE-LMC-CEP-3087 50.1819508762116 50.2145119138219
OGLE-LMC-CEP-3089 47.8323818347879 47.825795993126
OGLE-LMC-CEP-3092 50.611802300547 50.4268818735154
OGLE-LMC-CEP-3096 52.6967353415113 52.7225415738054
OGLE-LMC-CEP-3098 50.4014816280695 50.4140978309001
OGLE-LMC-CEP-3100 57.8743123867146 57.634229713714
OGLE-LMC-CEP-3101 48.9900436932775 49.1975378258615
OGLE-LMC-CEP-3104 51.5061244632845 51.5812172599433
OGLE-LMC-CEP-3107 50.0205683700299 49.9621473475081
OGLE-LMC-CEP-3109 51.2646113185636 51.4568207050676
OGLE-LMC-CEP-3110 46.9174572339674 46.9813748290386
OGLE-LMC-CEP-3116 50.1876075153813 50.1759802992979
OGLE-LMC-CEP-3118 51.1595531023971 51.1110900433368
OGLE-LMC-CEP-3120 49.0671200374726 48.7052314645458
OGLE-LMC-CEP-3122 46.7539991779081 46.9003340822919
OGLE-LMC-CEP-3124 50.7805627187379 50.294979202949
OGLE-LMC-CEP-3125 49.9829789703034 49.9118894536693
OGLE-LMC-CEP-3126 48.6273011720823 48.6399483665836
OGLE-LMC-CEP-3128 50.314963730288 50.1220830960082
OGLE-LMC-CEP-3129 49.976207065721 49.9589266798115
OGLE-LMC-CEP-3133 46.2272381140032 46.2041994988134
OGLE-LMC-CEP-3134 47.4414413831815 47.3948374951087
OGLE-LMC-CEP-3137 49.654346519927 49.6206375738388
OGLE-LMC-CEP-3138 50.0825064836601 49.9564501817819
OGLE-LMC-CEP-3140 49.6800381175508 49.633733274545
OGLE-LMC-CEP-3141 48.7544261163998 48.456379726745
OGLE-LMC-CEP-3143 49.4509956191236 49.5343970054699
OGLE-LMC-CEP-3144 50.773458867671 50.7200164753718
OGLE-LMC-CEP-3146 49.454130645116 49.304269123762
OGLE-LMC-CEP-3147 53.0303206406428 52.6479990307237
OGLE-LMC-CEP-3148 49.6510054048043 49.6188579511722
OGLE-LMC-CEP-3150 50.1265523090201 50.0708328304891
OGLE-LMC-CEP-3151 49.8700128265125 49.8746693044318
OGLE-LMC-CEP-3153 50.0567777508757 50.0229739444947
OGLE-LMC-CEP-3154 50.0149739206021 50.0425551568942
OGLE-LMC-CEP-3155 52.9590887739629 52.9124230015544
OGLE-LMC-CEP-3156 49.9987654708644 50.0424942486061
OGLE-LMC-CEP-3157 48.1450601715013 48.0946645679276
OGLE-LMC-CEP-3159 50.316495423896 50.4427646904764
OGLE-LMC-CEP-3160 49.9323041392035 49.7584455658909
OGLE-LMC-CEP-3161 52.610795556238 52.4971906794894
OGLE-LMC-CEP-3165 46.9749714898972 46.9690149704463
OGLE-LMC-CEP-3167 53.5417552656417 53.0979307063425
OGLE-LMC-CEP-3168 48.6651081684361 48.4538148716969
OGLE-LMC-CEP-3169 50.2202453404343 50.2840298256524
OGLE-LMC-CEP-3171 50.6108816092423 50.7026910223675
OGLE-LMC-CEP-3173 47.6023908781772 47.2340189950235
OGLE-LMC-CEP-3176 47.2565911689411 47.2374511165844
OGLE-LMC-CEP-3181 49.3829099895 49.479965507651
OGLE-LMC-CEP-3182 52.2061394791409 51.5280111599721
OGLE-LMC-CEP-3183 50.5267624823519 50.5903522599113
OGLE-LMC-CEP-3185 47.9344813132771 47.7229433254441
OGLE-LMC-CEP-3186 49.4602718972029 49.4690224560776
OGLE-LMC-CEP-3187 52.8472367156609 52.8454584773132
OGLE-LMC-CEP-3191 50.0486882564153 50.0647559096855
OGLE-LMC-CEP-3192 47.382914823275 47.2845430715891
OGLE-LMC-CEP-3193 52.6511278355457 52.6218588135786
OGLE-LMC-CEP-3194 46.2920925733039 46.3037473460756
OGLE-LMC-CEP-3195 51.0076443684264 50.9907144550002
OGLE-LMC-CEP-3197 48.1659320071603 48.1354393955896
OGLE-LMC-CEP-3198 49.7220554210671 49.6130646157249
OGLE-LMC-CEP-3200 50.9602763939757 51.0772594419807
OGLE-LMC-CEP-3201 46.2251881085965 46.4130152838972
OGLE-LMC-CEP-3202 49.3718829588584 49.2871424534259
OGLE-LMC-CEP-3204 49.3559796912259 49.3983413227558
OGLE-LMC-CEP-3206 50.543885826792 50.7145273373931
OGLE-LMC-CEP-3207 46.7540238236944 46.6325066464985
OGLE-LMC-CEP-3210 49.2098976933957 49.0403631956402
OGLE-LMC-CEP-3211 49.6397314570378 49.6011306664658
OGLE-LMC-CEP-3212 46.8484907511247 46.9441962054718
OGLE-LMC-CEP-3213 46.7459491304412 46.7700670427913
OGLE-LMC-CEP-3214 49.9803399727438 50.0324517066777
OGLE-LMC-CEP-3215 48.7493691475177 48.5992135772237
OGLE-LMC-CEP-3216 48.4889333793746 48.1579187356914
OGLE-LMC-CEP-3220 51.9421644833687 51.9403966466145
OGLE-LMC-CEP-3221 49.5110680346845 49.2728889805035
OGLE-LMC-CEP-3222 50.6206944498537 50.672486220566
OGLE-LMC-CEP-3223 48.6531459710478 48.4434550185383
OGLE-LMC-CEP-3227 49.8484624438858 49.8759267614926
OGLE-LMC-CEP-3228 49.2596210302058 49.078430338392
OGLE-LMC-CEP-3232 47.0336110562395 47.1574011035388
OGLE-LMC-CEP-3236 49.9411703380962 49.8541231882595
OGLE-LMC-CEP-3242 52.5081105594665 52.615397337171
OGLE-LMC-CEP-3243 51.2352271090286 51.1861018412214
OGLE-LMC-CEP-3244 51.866356121443 51.8164851967173
OGLE-LMC-CEP-3246 49.3582824827368 49.5147842637193
OGLE-LMC-CEP-3249 47.8623786644229 47.7208757565455
OGLE-LMC-CEP-3252 48.4267679135745 48.512857726162
OGLE-LMC-CEP-3253 49.0118604995512 48.9302006550139
OGLE-LMC-CEP-3254 49.6748165314513 49.6359408028429
OGLE-LMC-CEP-3255 52.2088072439931 52.2361572674884
OGLE-LMC-CEP-3256 48.6630522309922 48.6989236953555
OGLE-LMC-CEP-3257 49.1182487739208 49.0371251150427
OGLE-LMC-CEP-3258 51.5869976847761 51.6804286729074
OGLE-LMC-CEP-3260 47.9842596858774 47.8499179359213
OGLE-LMC-CEP-3262 45.3613316413688 45.3106531033272
OGLE-LMC-CEP-3264 47.0482630374977 47.014909786393
OGLE-LMC-CEP-3267 47.7580054630323 47.7584391966023
OGLE-LMC-CEP-3268 50.894424972768 50.8639055405529
OGLE-LMC-CEP-3270 46.7424500570611 46.8066833528504
OGLE-LMC-CEP-3277 49.925046546182 49.7848986060593
OGLE-LMC-CEP-3280 49.0162935161938 49.0280028798705
OGLE-LMC-CEP-3281 51.1670055305404 51.3042728207965
OGLE-LMC-CEP-3282 48.0917823159866 48.3220401248997
OGLE-LMC-CEP-3283 49.9967151278259 49.9322283820212
OGLE-LMC-CEP-3285 48.3911264342599 48.3873101345851
OGLE-LMC-CEP-3286 52.2127175298616 52.1996969088401
OGLE-LMC-CEP-3292 49.7304356473089 49.7497073545169
OGLE-LMC-CEP-3293 47.8392424886079 47.777248802867
OGLE-LMC-CEP-3294 46.4270274016113 46.4030118836193
OGLE-LMC-CEP-3298 48.1542877556286 48.081982847701
OGLE-LMC-CEP-3299 47.6003958767787 47.6996294312957
OGLE-LMC-CEP-3300 47.6952815299685 47.544721737346
OGLE-LMC-CEP-3301 46.0111573252378 46.1480680726576
OGLE-LMC-CEP-3302 47.6424669651736 47.605734174022
OGLE-LMC-CEP-3303 44.3351537131043 44.2279989689281
OGLE-LMC-CEP-3304 48.5389256809319 48.6812076898995
OGLE-LMC-CEP-3306 46.414769967756 46.4483948773871
OGLE-LMC-CEP-3309 48.8160598839311 48.8556289399178
OGLE-LMC-CEP-3314 47.4894700108155 47.5404088442339
OGLE-LMC-CEP-3317 49.25519854795 49.3192731252868
OGLE-LMC-CEP-3320 47.8151517971483 47.9389141137341
OGLE-LMC-CEP-3324 46.003122144373 45.9352463147721
OGLE-LMC-CEP-3326 47.880946297733 47.9057666121759
OGLE-LMC-CEP-3329 48.7521738443978 48.7809293903298
OGLE-LMC-CEP-3330 49.4619079530985 49.5457720927385
OGLE-LMC-CEP-3331 46.8844599252563 46.9595054546702
OGLE-LMC-CEP-3333 50.8586656243928 50.9488158400986
OGLE-LMC-CEP-3335 46.7453250793813 46.8128251581563
OGLE-LMC-CEP-3338 48.1441648539525 48.2308907947052
OGLE-LMC-CEP-3339 49.0049193586436 49.0581612839766
OGLE-LMC-CEP-3342 45.9533159365742 46.2056896624198
OGLE-LMC-CEP-3352 47.3881795942295 47.3312677862311
OGLE-LMC-CEP-3353 50.6370712701609 50.7459999513182
OGLE-LMC-CEP-3355 48.4746239667128 48.6186179918776
OGLE-LMC-CEP-3357 49.8962429757151 49.9839004603923
